,상품명,가격,이미지,행사정보,편의점 이름,카테고리
101,2%복숭아240캔,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_271%2F1595899843123hWvWY_JPEG%2F8801056002701.jpg,2+1,미니스톱,음료
102,2%아쿠아240캔,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_105%2F1595899844083fwjjy_JPEG%2F8801056089238.jpg,2+1,미니스톱,음료
103,건국)검은콩두유190ml,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_226%2F1595899856941qpcte_JPEG%2F8801844612594.jpg,2+1,미니스톱,음료
104,건국)고칼슘두유190ml,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_290%2F1595899857037iHHCn_JPEG%2F8801844612648.jpg,2+1,미니스톱,음료
105,건국)비타민두유190ml,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_84%2F1595899857124NMEHP_JPEG%2F8801844612136.jpg,2+1,미니스톱,음료
106,광동)솔표위청수골드75ml,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_113%2F1595899863981nyC4M_JPEG%2F8806002018454.jpg,2+1,미니스톱,음료
107,매일)99원액두유190ml,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_158%2F1595899958011wnKXu_JPEG%2F8801121768440.jpg,2+1,미니스톱,음료
108,매일)검은콩두유190ml,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_91%2F1595899958245QAglJ_JPEG%2F8801121025710.jpg,2+1,미니스톱,음료
109,매일)식이섬유두유190ml,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_93%2F1595899964921KRrHd_JPEG%2F8801121768464.jpg,2+1,미니스톱,음료
110,매일)초콜릿두유190ml,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_286%2F1595899966609DrYaC_JPEG%2F8801121768488.jpg,2+1,미니스톱,음료
111,베지밀검은콩아몬드호두팩190ml,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_1%2F1595900001324btnLB_JPEG%2F8801033801891.jpg,2+1,미니스톱,음료
112,부채표미인활,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_12%2F1595900006939006NP_JPEG%2F8806016311015.jpg,2+1,미니스톱,음료
113,삼육)검은콩두유195ml,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_46%2F1595900038692U0IUV_JPEG%2F8801136361261.jpg,2+1,미니스톱,음료
114,썬업사과100,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_243%2F1595900088891SBnMl_JPEG%2F8801121764510.jpg,2+1,미니스톱,음료
115,썬업오렌지100,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_252%2F1595900089190Y7fTB_JPEG%2F8801121764497.jpg,2+1,미니스톱,음료
116,아임에코산수500ml,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_276%2F1595900100445yNi7o_JPEG%2F8801813122222.jpg,2+1,미니스톱,음료
117,애플망고340펫,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_67%2F1595900108985hVHXP_JPEG%2F8809351442697.jpg,2+1,미니스톱,음료
118,애플톡스파클링,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_166%2F1595900109080APJhS_JPEG%2F8809297283620.jpg,2+1,미니스톱,음료
119,오로나민C,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_227%2F1595900128313VtMl5_JPEG%2F8801097280014.jpg,2+1,미니스톱,음료
120,정식품)정성담은수정과190ml,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_11%2F15959001479401NOXB_JPEG%2F8801033805899.jpg,2+1,미니스톱,음료
121,정식품)정성담은식혜190ml,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_199%2F1595900148263w1smJ_JPEG%2F8801033805875.jpg,2+1,미니스톱,음료
122,매일)초콜릿두유190ml,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_286%2F1595899966609DrYaC_JPEG%2F8801121768488.jpg,2+1,미니스톱,음료
123,베지밀검은콩아몬드호두팩190ml,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_1%2F1595900001324btnLB_JPEG%2F8801033801891.jpg,2+1,미니스톱,음료
124,부채표미인활,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_12%2F1595900006939006NP_JPEG%2F8806016311015.jpg,2+1,미니스톱,음료
125,삼육)검은콩두유195ml,"1,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_46%2F1595900038692U0IUV_JPEG%2F8801136361261.jpg,2+1,미니스톱,음료
126,웰치스화이트그레이프355캔,"1,100원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_120%2F1595900138523HcbT5_JPEG%2F8801043650625.jpg,2+1,미니스톱,음료
127,조지아맥스240캔,"1,100원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_262%2F1595900151293sbOU0_JPEG%2F8801094523206.jpg,2+1,미니스톱,음료
128,조지아카페라떼캔,"1,100원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_157%2F1595900151787banvn_JPEG%2F8801094513009.jpg,2+1,미니스톱,음료
129,티오피더블랙캔,"1,100원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_131%2F1595900217184bodcN_JPEG%2F8801037042863.jpg,2+1,미니스톱,음료
130,티오피마스터라떼캔,"1,100원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_262%2F1595900219494sROW2_JPEG%2F8801037040029.jpg,2+1,미니스톱,음료
131,티오피스위트캔,"1,100원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_46%2F1595900220429AlLc3_JPEG%2F8801037039993.jpg,2+1,미니스톱,음료
132,검은콩호두아몬드200ml,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_252%2F1595899858236w45fC_JPEG%2F8801136373196.jpg,2+1,미니스톱,음료
133,광동)아이루테인10,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_177%2F1595899864357HNHOY_JPEG%2F8806002019208.jpg,2+1,미니스톱,음료
134,리얼아몬드190ml,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_225%2F1595899951992c0kFX_JPEG%2F8801033805271.jpg,2+1,미니스톱,음료
135,리얼코코넛190ml,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_162%2F1595899952306op0R2_JPEG%2F8801033805295.jpg,2+1,미니스톱,음료
136,매일)아몬드브리즈바나나190ml,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_27%2F1595899965300oDNQi_JPEG%2F8801121768075.jpg,2+1,미니스톱,음료
137,매일)아몬드브리즈초코190ml,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_234%2F1595899965865FFxHj_JPEG%2F8801121768068.jpg,2+1,미니스톱,음료
138,미숫가루두유190ml,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_22%2F1595899980197YRH1v_JPEG%2F8801136361919.jpg,2+1,미니스톱,음료
139,비타500캔,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_299%2F1595900016957DiKQJ_JPEG%2F8806002010977.jpg,2+1,미니스톱,음료
140,수프리모크레마원컵,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_231%2F1595900062999292Id_JPEG%2F8801055704460.jpg,2+1,미니스톱,음료
141,아몬드브리즈프로틴190ml,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_244%2F1595900094826bJxaM_JPEG%2F8801121025666.jpg,2+1,미니스톱,음료
142,아침에주스오렌지,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_22%2F15959001005258iOIs_JPEG%2F8801115336143.jpg,2+1,미니스톱,음료
143,알로에베라킹340캔,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_180%2F1595900102604MMFoR_JPEG%2F8809041427591.jpg,2+1,미니스톱,음료
144,제주한라봉스파클링355캔,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_105%2F1595900149675hBhr2_JPEG%2F8809329050473.jpg,2+1,미니스톱,음료
145,천연사이다355캔,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_15%2F1595900166242P5zxL_JPEG%2F8801223007478.jpg,2+1,미니스톱,음료
146,코카)코코팜포도340캔,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_1%2F1595900195052LImkb_JPEG%2F8801105911312.jpg,2+1,미니스톱,음료
147,코카)토레타240캔,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_8%2F15959001953577OPcg_JPEG%2F8801094413705.jpg,2+1,미니스톱,음료
148,콜롬비아나스윗아메240캔,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_292%2F1595900201009fe7eL_JPEG%2F8801037091410.jpg,2+1,미니스톱,음료
149,콜롬비아나오리지날블랙240캔,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_16%2F1595900201426W8VSs_JPEG%2F8801037092066.jpg,2+1,미니스톱,음료
150,콜롬비아나카페라떼240캔,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_221%2F15959002032857ALsK_JPEG%2F8801037091397.jpg,2+1,미니스톱,음료
151,베지밀병에이,"1,300원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_96%2F1595900001731aye2R_JPEG%2F8801033000119.jpg,2+1,미니스톱,음료
152,신)칸타타블렌드소캔,"1,300원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_100%2F1595900082892D9kQt_JPEG%2F8801056048129.jpg,2+1,미니스톱,음료
153,신)칸타타스윗블랙소캔,"1,300원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_211%2F1595900084900HlR8Q_JPEG%2F8801056048150.jpg,2+1,미니스톱,음료
154,암바사345캔,"1,300원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_107%2F1595900103318ttreH_JPEG%2F8801094253103.jpg,2+1,미니스톱,음료
155,야쿠르트에이스280ml,"1,300원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_20%2F1595900112092jDdTY_JPEG%2F8801128280310.jpg,2+1,미니스톱,음료
156,요쿠르트로어슈거260ml,"1,300원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_214%2F15959001347009882g_JPEG%2F8809274512354.jpg,2+1,미니스톱,음료
157,요쿠르트오리지날260ml,"1,300원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_255%2F1595900134779JYeN4_JPEG%2F8809274512347.jpg,2+1,미니스톱,음료
158,일화맥콜250캔,"1,300원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_223%2F1595900144812440WK_JPEG%2F8801223100254.jpg,2+1,미니스톱,음료
159,초코에몽250ml,"1,300원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_108%2F1595900170063QQP2v_JPEG%2F8801069185194.jpg,2+1,미니스톱,음료
160,하까스파클링워터500펫,"1,300원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_41%2F1595900251783f51e8_JPEG%2F8809041429410.jpg,2+1,미니스톱,음료
161,강원평창수2L펫,"1,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_108%2F15958998557850r5Ay_JPEG%2F8801105000313.jpg,2+1,미니스톱,음료
162,검은콩베지밀병비,"1,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_27%2F1595899858085xPV9m_JPEG%2F8801033799075.jpg,2+1,미니스톱,음료
163,국산검은콩21곡두유180ml,"1,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_61%2F1595899871591u3avr_JPEG%2F8809219928820.jpg,2+1,미니스톱,음료
164,국산검은콩고칼슘두유180ml,"1,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_25%2F15958998720069UnBa_JPEG%2F8809219928806.jpg,2+1,미니스톱,음료
165,국산검은콩귀리두유180ml,"1,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_231%2F1595899872427p3Gtq_JPEG%2F8809219928981.jpg,2+1,미니스톱,음료
166,뉴토닉워터펫,"1,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_218%2F1595899891602HiRfw_JPEG%2F8801001236076.jpg,2+1,미니스톱,음료
167,롯데)핫식스자몽250캔,"1,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_130%2F15958999460250ufzq_JPEG%2F8801056084196.jpg,2+1,미니스톱,음료
168,빙)바나나라이트,"1,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_135%2F1595900021529hUx7A_JPEG%2F8801104212205.jpg,2+1,미니스톱,음료
169,빙)바닐라맛우유240ml,"1,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_58%2F1595900022034SHTXR_JPEG%2F8801104306690.jpg,2+1,미니스톱,음료
170,빙)캔디바맛우유,"1,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_15%2F1595900026825ak6Q3_JPEG%2F8801104666893.jpg,2+1,미니스톱,음료
171,서울우유300ml,"1,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_164%2F1595900059533rUEz8_JPEG%2F8801115114727.jpg,2+1,미니스톱,음료
172,아몬드와호두두유190,"1,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_245%2F1595900095100muhrn_JPEG%2F8801033803031.jpg,2+1,미니스톱,음료
173,콜드비타민오렌지240ml,"1,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_22%2F1595900198755yjrzX_JPEG%2F8801056054021.jpg,2+1,미니스톱,음료
174,콜드비타민포도240ml,"1,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_170%2F1595900199054svJFy_JPEG%2F8801056054069.jpg,2+1,미니스톱,음료
175,콜드오렌지(소),"1,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_80%2F1595900199347AqTnO_JPEG%2F8801056623012.jpg,2+1,미니스톱,음료
